id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1475570,0,0,0.81,56,0.17,0,237.3,24.1,0,0
756939,1,0,2.19,24,0.0,0,116.6,6.0,0,1
1511038,1,1,0.68,22,1.29,0,40.3,2.2,0,0
1514124,1,1,1.26,20,0.71,0,61.8,7.2,0,1
551548,1,1,5.85,22,0.07,0,22.9,1.7,0,0
88201,1,1,8.12,10,1.22,1,105.8,8.5,0,0
1210894,1,0,1.96,20,1.0,0,62.7,3.7,0,0
575089,0,0,0.91,21,0.0,0,0.4,0.1,0,1
1412848,1,0,1.02,14,0.95,0,81.4,8.6,0,0
34058,0,0,4.1,22,,0,0.0,0.0,0,1
812932,1,1,4.05,26,0.83,0,49.1,6.1,0,0
1536078,1,1,0.58,15,1.39,0,20.2,3.3,0,0
1219715,1,1,1.92,34,0.3,0,92.7,5.3,0,0
314411,1,0,2.18,22,,9,7.6,0.4,0,1
1540337,0,0,0.56,25,0.25,0,40.3,9.1,0,0
381731,1,1,1.98,38,,0,21.3,1.9,0,1
958180,1,0,2.11,14,,0,10.2,0.8,0,1
614168,1,0,5.4,24,,0,33.9,11.8,0,0
105655,1,0,1.64,13,,0,0.0,0.0,0,1
816519,1,1,4.03,25,0.44,1,58.5,4.3,1,0
170874,1,1,7.4,15,1.2,1,20.0,1.5,0,0
181117,1,0,3.26,14,0.0,0,74.6,11.7,0,1
113112,1,0,6.87,24,0.0,0,5.1,0.2,0,1
1552728,1,1,0.59,12,0.0,1,8.2,1.2,0,1
479767,1,0,1.68,21,0.0,0,17.4,2.2,0,1
76165,1,1,3.68,21,,2,9.4,1.1,0,1
247286,0,0,0.95,21,0.03,2,0.0,0.0,0,1
781100,1,0,2.07,26,0.0,0,37.9,3.2,0,1
969726,1,0,3.08,12,0.87,1,113.7,17.6,0,0
649796,0,0,0.94,23,0.0,0,0.7,0.1,0,1
379340,1,0,3.38,16,0.0,2,34.8,4.6,0,1
1244447,1,1,1.8,23,0.42,0,117.2,16.1,0,0
713358,1,1,4.74,12,0.41,0,85.4,6.8,0,0
1330858,1,0,0.26,18,0.0,0,156.8,20.2,0,1
908162,0,0,3.39,24,,0,51.3,4.3,0,0
423024,1,1,6.29,17,1.74,1,34.1,1.6,0,0
759034,0,0,0.0,1,,0,0.0,0.0,0,1
1348734,0,0,0.87,15,,0,0.0,0.0,0,1
293586,0,0,4.05,23,0.0,0,3.7,0.3,0,1
974590,1,0,3.06,12,0.9,0,66.9,5.0,0,0
1518724,1,1,0.65,24,1.32,0,71.2,4.0,0,0
890309,1,0,0.84,26,0.0,0,23.6,1.9,0,1
1502554,1,1,0.72,15,1.26,0,53.9,4.8,0,0
1213627,1,0,0.75,20,0.0,0,14.3,1.4,0,1
666902,1,0,1.65,21,0.0,1,6.9,0.3,0,1
194810,0,0,2.03,0,,0,0.0,0.0,0,1
767039,1,0,4.28,31,,0,50.8,2.0,0,1
1104925,0,0,0.56,20,0.0,1,143.9,16.2,0,1
1217289,1,0,1.99,12,,0,0.0,0.0,0,1
575798,1,1,5.74,15,1.09,0,98.8,5.7,0,0
1501891,1,0,0.72,13,1.26,0,90.0,5.7,0,0
284678,1,1,6.85,16,1.67,0,28.2,4.7,0,0
1008576,1,1,2.94,61,1.87,2,51.2,25.1,0,0
1688323,1,0,0.35,15,1.62,0,23.5,1.2,0,1
860458,1,0,1.5,21,0.0,0,82.4,7.4,0,1
255825,0,0,0.96,0,0.0,0,0.0,0.0,0,1
1261759,1,0,1.71,21,0.55,0,38.5,1.6,0,0
482467,1,0,0.9,18,0.0,0,0.0,0.0,0,1
1483206,1,1,0.79,22,1.19,0,32.5,5.7,0,0
85977,1,1,2.39,0,,0,0.0,0.0,1,1
147166,0,0,1.99,0,,0,0.0,0.0,2,1
703619,0,0,0.01,3,0.0,0,0.1,0.0,0,1
1547095,1,1,0.54,15,1.44,0,76.3,3.6,0,0
314073,1,1,6.76,19,1.7,0,30.8,3.1,0,0
1563559,1,0,0.44,14,1.78,0,20.0,3.2,0,0
247001,0,0,0.98,2,0.0,0,0.0,0.0,0,1
889951,1,1,3.54,12,0.36,0,82.0,9.9,0,0
1066170,1,1,2.68,15,1.24,0,110.3,9.7,0,0
1489274,1,0,0.76,21,0.42,0,28.0,10.2,0,0
147671,0,0,4.53,24,,0,12.7,0.6,0,1
238866,0,0,1.03,0,0.0,0,0.0,0.0,0,1
966201,1,0,3.09,12,0.85,0,96.0,12.4,0,0
664147,0,0,1.79,18,,0,1.9,0.5,0,1
728905,1,1,4.62,37,0.25,0,96.6,7.3,0,0
507186,0,0,6.02,24,,0,0.9,0.1,0,0
603801,0,0,0.87,23,,0,44.5,1.5,0,1
1467818,1,1,0.85,15,1.13,0,20.2,2.0,0,0
1350932,1,0,1.22,20,0.76,1,82.0,7.3,0,0
1280199,1,0,0.34,11,0.0,0,23.4,3.1,0,1
461500,1,0,0.28,20,,0,0.0,0.0,0,1
1396974,1,1,1.07,22,0.9,0,39.8,4.3,0,0
102650,0,0,2.47,14,,3,0.0,0.0,0,1
838635,1,0,0.59,19,0.0,0,15.6,0.8,0,1
1565497,1,1,0.42,19,0.28,0,65.6,2.9,0,0
1669070,1,0,0.04,4,1.93,0,16.1,0.8,0,0
1234240,1,0,1.85,13,0.09,0,9.9,0.5,0,0
1630398,1,0,0.15,13,1.82,0,15.3,1.1,0,0
188710,0,0,1.12,22,0.0,2,0.0,0.0,0,1
829811,1,0,3.95,22,0.77,0,51.9,4.5,0,0
252679,0,0,0.48,0,1.49,0,0.0,0.0,4,1
673873,0,0,0.98,7,0.0,0,71.2,7.3,0,1
1119993,0,0,1.97,28,,0,69.8,11.2,0,1
783011,1,1,2.61,24,,0,3.0,0.2,0,1
1505009,1,1,0.71,53,1.97,0,204.8,7.7,0,0
1348663,1,0,0.5,12,0.0,0,4.1,0.2,0,1
880514,0,0,0.66,18,0.0,0,9.8,0.5,0,1
38657,1,0,8.28,15,,0,39.9,1.7,0,1
1147858,0,0,0.6,18,,0,15.6,2.3,0,1
641388,1,1,5.21,21,0.53,0,50.8,3.1,0,0
989802,1,0,0.4,13,0.0,0,1.6,0.1,0,1
1353897,1,0,1.21,20,0.77,0,38.7,2.1,0,0
922358,1,0,1.31,26,,0,42.5,2.4,0,1
304093,1,0,6.56,23,,5,155.2,6.8,0,1
916032,1,0,0.36,22,,0,2.6,0.6,0,1
1298770,1,0,1.5,13,0.47,0,1.7,0.3,0,0
1208415,1,1,1.97,22,1.95,0,68.7,2.1,0,0
886252,1,0,3.57,21,0.36,0,46.7,4.5,0,0
670118,1,0,1.25,19,0.0,0,0.0,0.0,0,1
691759,1,0,4.9,21,0.52,0,46.2,3.4,0,0
1242642,1,0,1.98,11,,0,17.4,6.5,0,1
1652431,1,0,0.1,17,0.5,0,8.5,2.7,0,0
248665,1,1,3.88,21,,1,9.3,1.9,0,1
1388978,1,1,1.1,30,0.88,3,51.5,5.0,0,0
1228144,1,1,1.88,20,0.07,0,19.0,1.3,0,0
1244110,1,0,1.8,21,0.09,0,28.4,1.9,0,0
302502,0,0,1.01,17,0.0,0,0.0,0.0,0,1
948033,1,0,3.16,12,0.79,0,79.1,3.8,0,0
567034,1,0,0.85,16,0.0,0,0.0,0.0,0,1
832001,1,0,1.16,0,0.0,0,0.6,0.0,0,1
583872,1,0,5.9,0,,0,0.0,0.0,0,1
165052,1,0,2.09,11,,0,0.0,0.0,0,1
1310065,1,1,1.43,12,0.54,1,75.7,3.9,0,0
1236676,1,0,1.84,17,1.82,0,38.0,2.4,0,0
632647,0,0,4.8,33,,2,22.4,0.9,0,1
1377355,1,1,0.78,24,0.0,0,80.1,5.9,0,1
372301,0,0,1.42,20,,0,0.0,0.0,0,1
258098,0,0,0.28,19,1.7,0,0.0,0.0,0,1
775536,1,0,0.55,14,0.0,1,220.7,12.1,0,1
1597213,1,1,0.75,12,1.22,0,0.0,0.0,0,1
1089693,1,0,2.55,20,1.36,0,18.6,0.9,0,0
1151602,1,1,2.75,32,1.18,0,117.8,8.1,0,1
237805,1,1,7.02,25,,0,56.9,2.1,0,0
229373,1,0,7.06,22,0.95,0,13.6,3.1,0,0
631224,1,0,3.0,24,,1,15.2,1.1,0,1
661070,0,0,1.9,22,,0,3.0,0.3,0,1
1545571,1,1,0.54,15,1.43,0,128.2,17.5,0,0
1348384,1,0,1.98,11,,0,83.6,5.1,0,1
336404,0,0,0.64,151,0.0,0,0.0,0.0,0,1
1630949,0,0,0.15,27,1.82,0,99.4,7.9,0,0
147892,1,1,7.66,24,0.78,0,55.9,5.2,0,0
252880,1,0,3.17,18,,1,15.9,2.2,0,1
1642006,1,1,0.22,15,0.0,0,6.3,0.8,0,1
243421,1,1,7.0,30,1.65,0,152.1,3.2,0,0
562342,1,1,5.8,10,1.11,5,65.9,6.2,0,0
66751,1,1,3.29,0,,3,0.0,0.0,5,1
1282542,1,0,1.6,21,0.33,0,81.0,4.5,0,0
1343640,1,0,1.25,14,0.73,0,39.4,4.6,0,0
1073445,1,0,0.13,0,0.0,0,31.9,2.0,0,1
740520,1,0,1.9,29,,2,49.9,6.2,0,1
301434,1,0,1.94,22,0.0,0,0.0,0.0,0,1
1501750,1,1,0.72,15,1.25,0,48.9,1.9,0,0
1132082,0,0,2.04,20,,2,25.0,7.7,0,1
330019,0,0,0.67,22,1.3,5,0.0,0.0,0,1
12971,0,0,3.82,9,,0,0.0,0.0,0,1
1349079,1,0,0.93,13,0.0,0,78.9,3.2,0,1
556201,1,0,5.83,25,0.18,1,43.1,4.4,0,0
1488488,1,0,0.77,11,1.21,0,23.0,2.5,0,0
1161409,0,0,0.14,21,,1,1.9,0.2,0,1
1604068,1,1,0.25,15,1.72,0,44.2,1.5,0,0
1125024,1,0,2.34,22,,0,22.6,2.4,0,0
1238750,1,1,0.55,13,0.0,0,66.5,4.7,0,1
649974,1,1,1.21,0,0.0,0,9.6,0.2,2,1
513819,1,0,3.76,20,0.0,1,16.3,2.7,0,1
279381,1,0,6.87,21,0.3,0,125.7,8.2,0,0
1667828,1,1,0.05,3,1.36,0,20.4,1.8,0,0
1170249,1,0,2.11,7,,0,129.8,13.1,0,0
459913,0,0,2.87,24,,0,4.1,1.4,0,1
1437973,1,1,0.95,30,1.03,0,89.4,5.5,0,0
624532,1,0,5.36,22,,0,25.8,3.3,0,1
1222167,1,1,1.98,28,,0,14.7,0.8,0,1
1627244,1,0,0.16,16,1.81,0,76.0,4.7,0,0
1033202,1,0,0.72,20,0.0,0,2.4,0.1,0,1
1518302,1,1,0.65,15,1.32,0,51.5,21.5,0,0
316419,0,0,1.54,45,0.0,0,0.0,0.0,0,1
150921,1,0,6.52,19,0.0,0,1.3,0.1,0,1
272951,1,1,7.51,24,1.13,0,25.7,2.4,0,1
658228,1,0,0.38,30,0.0,0,22.8,6.4,0,1
1179585,1,0,0.38,22,,3,64.4,6.6,0,1
221982,0,0,1.99,22,,0,0.0,0.0,0,1
851611,0,0,1.43,26,,0,28.7,1.2,0,1
1272227,1,0,1.65,15,0.27,0,15.3,0.9,0,0
460557,1,0,6.16,13,0.32,0,24.4,3.9,0,0
908772,1,1,3.39,17,1.49,0,139.3,14.4,5,0
49255,1,0,6.4,24,0.0,0,37.9,2.4,0,1
1415911,1,0,1.02,14,0.95,0,78.9,3.4,0,0
1458614,1,0,1.32,17,0.66,0,23.1,0.7,0,1
584666,1,0,5.7,21,0.48,0,9.2,0.6,0,0
266310,1,0,2.79,0,,1,1.2,0.1,4,1
1445358,1,0,0.92,14,1.05,0,28.8,0.8,0,0
751157,1,0,3.28,11,,0,1.6,0.3,3,1
1471302,1,0,0.83,14,1.14,0,68.4,5.1,0,0
783402,1,0,4.35,50,,0,43.8,3.6,0,1
944148,1,0,0.87,13,0.0,0,0.9,0.0,0,1
1273089,1,0,0.63,12,0.0,0,47.1,3.5,0,1
842118,1,1,3.87,32,,0,56.7,3.7,0,1
328140,1,1,6.67,19,1.74,0,123.7,6.4,0,0
1604238,1,1,0.25,21,1.72,0,55.6,3.4,0,0
1382820,1,1,1.11,20,0.86,0,65.2,4.0,0,0
256759,1,1,1.08,21,0.01,0,0.0,0.0,0,1
1266432,1,0,1.69,21,0.1,0,94.0,7.2,0,0
1544088,1,0,1.41,17,1.47,0,133.1,8.1,0,1
1316954,1,0,1.4,33,0.39,0,50.5,4.6,0,0
1219469,1,1,1.92,14,0.62,0,57.7,7.0,0,0
1277991,1,0,1.62,22,1.7,0,224.3,13.2,0,0
1115577,1,0,1.97,22,0.0,1,56.2,4.7,0,1
1175672,1,0,0.48,8,0.0,0,13.0,0.6,0,1
733378,1,1,0.62,21,,0,14.9,1.2,0,1
603494,1,0,2.06,21,,0,4.3,0.6,0,1
938472,1,0,3.19,12,0.76,0,13.6,0.5,0,0
806316,1,0,2.39,24,,0,42.3,3.4,0,1
599679,0,0,0.88,23,,0,13.8,1.0,0,1
1385834,1,1,1.1,13,1.86,0,51.1,2.2,0,0
1002632,1,0,2.96,12,0.97,0,29.2,2.2,0,0
782452,1,1,4.2,20,1.73,0,71.5,3.5,0,0
63492,1,1,8.44,15,1.15,0,57.2,4.0,0,0
551985,0,0,0.01,0,1.16,0,0.0,0.0,0,1
235672,0,0,2.92,0,,0,2.8,0.2,6,1
1469898,1,1,0.01,0,0.0,0,0.0,0.0,0,1
278711,0,0,2.92,23,,0,6.3,1.1,0,1
1454734,1,0,0.89,22,1.08,0,75.7,7.1,0,0
609963,0,0,3.1,23,,0,17.2,1.1,0,1
1022163,1,1,2.96,22,0.0,0,18.7,0.8,0,1
846419,1,1,1.59,32,,0,40.6,2.2,0,1
795246,1,1,4.14,35,1.77,0,34.1,2.3,0,0
648591,0,0,0.62,23,0.0,0,22.2,1.3,0,1
1056399,1,1,2.21,25,,0,96.3,6.0,0,1
489352,1,0,6.08,24,,0,115.3,7.3,0,0
365785,1,0,1.98,23,,0,0.0,0.0,0,1
1306236,1,0,1.45,13,0.52,0,83.3,3.9,0,0
1511654,1,1,0.68,15,1.29,0,73.1,3.5,0,0
329465,0,0,1.98,22,,0,12.6,10.1,0,1
1336697,1,0,1.28,22,0.62,0,57.5,3.0,0,0
1405305,1,1,0.72,28,,0,99.8,6.3,0,1
336928,1,1,6.62,8,1.15,0,21.0,3.2,0,0
1070968,0,0,1.03,25,,0,24.0,14.5,0,1
640939,1,1,5.21,24,1.88,0,30.1,2.5,0,0
1109097,1,1,2.42,13,1.5,0,117.5,8.1,5,0
1584428,1,0,0.33,14,1.64,0,35.5,2.9,0,0
1624473,1,1,0.17,23,1.81,0,42.3,5.0,0,0
523550,1,1,5.6,21,,0,48.5,3.1,0,1
655445,1,0,2.41,25,,0,4.6,0.3,0,1
105826,0,0,2.26,20,,0,0.0,0.0,0,1
1117540,1,1,2.38,19,1.81,0,51.0,4.7,0,0
647520,1,1,5.17,21,0.58,0,35.0,1.9,0,0
459801,1,0,6.16,21,0.43,0,53.4,7.2,0,0
293278,0,0,1.19,19,0.0,0,0.0,0.0,0,1
348178,1,1,1.22,0,0.0,0,0.0,0.0,6,1
1395769,1,1,0.95,28,0.0,0,166.4,8.8,0,1
1605511,1,1,0.25,23,1.73,2,129.3,8.4,0,0
566212,0,0,0.01,0,0.01,0,0.0,0.0,0,1
1394471,1,1,1.08,24,0.61,0,92.2,6.1,0,0
1176495,0,0,2.09,24,1.82,0,104.9,4.6,0,0
338392,0,0,6.41,24,,0,34.0,3.5,0,1
802552,1,0,4.11,19,1.8,0,21.7,2.7,0,0
1183163,1,0,2.07,13,1.87,0,35.7,2.0,0,0
1249981,1,0,1.49,5,0.0,0,6.8,0.5,0,1
854390,1,0,0.36,12,0.0,0,17.6,1.5,0,1
827163,1,1,3.96,28,,0,56.1,1.6,0,0
986668,1,0,3.02,24,,0,131.9,8.0,0,0
98057,0,0,2.76,10,,0,0.0,0.0,0,1
430380,0,0,3.33,26,0.0,0,120.9,4.3,0,1
552916,1,1,5.85,10,1.12,1,7.9,0.8,0,0
121843,1,0,7.85,60,,0,89.9,19.9,0,0
1197212,1,1,2.02,17,1.91,0,6.8,2.2,0,0
1143850,1,1,2.23,17,1.69,0,5.3,0.8,0,0
706178,1,1,2.1,20,,0,18.8,1.4,0,1
1138141,0,0,1.99,20,,0,8.1,0.3,0,1
623944,0,0,0.99,40,,2,198.4,8.5,0,1
409510,1,1,6.35,24,1.07,0,132.5,10.0,0,0
978787,1,1,3.05,24,0.88,2,189.9,21.4,0,0
153017,1,1,4.73,15,0.0,0,11.3,0.8,7,1
1356963,1,0,1.19,20,0.78,0,73.5,4.6,0,0
835046,1,1,3.92,37,0.21,0,163.8,12.9,0,0
854056,1,0,1.98,26,,0,46.7,3.2,0,1
206695,1,1,2.34,22,,0,0.0,0.0,0,1
1578758,1,1,0.35,25,1.62,0,50.5,2.4,0,0
1234215,1,1,1.81,22,0.0,0,134.2,6.0,0,1
1207636,1,0,0.91,41,,0,130.9,16.0,0,1
469081,1,0,5.71,22,,0,10.9,0.4,0,1
220338,0,0,2.93,23,0.0,0,5.2,0.3,1,1
726470,0,0,1.98,24,,0,51.8,3.8,0,1
678556,1,1,4.99,21,1.66,0,35.8,4.9,0,0
1518070,1,0,0.65,14,1.32,0,44.5,7.5,0,0
624637,0,0,0.94,36,0.0,0,94.2,9.4,0,1
152304,1,1,3.13,20,,0,24.1,2.0,0,1
137201,1,1,7.72,22,1.96,0,31.1,1.2,0,0
1280481,1,0,1.61,10,0.32,1,38.8,1.3,0,0
1066751,1,0,0.99,16,0.0,0,1.0,0.1,0,1
1575630,1,0,0.48,10,0.0,1,45.9,5.4,0,1
58240,0,0,9.38,24,,0,10.9,3.3,0,1
150961,1,0,7.64,22,1.92,0,71.2,6.9,0,0
1590099,1,0,0.31,43,0.29,0,235.3,16.1,0,0
1173692,1,1,2.1,20,1.84,0,37.8,4.3,0,0
1431173,1,0,0.97,12,0.97,0,52.1,9.4,0,0
430548,1,0,2.19,22,,1,12.6,1.8,0,1
642668,0,0,2.97,26,,0,60.2,2.7,0,1
389031,0,0,1.13,21,0.0,0,0.0,0.0,0,1
339326,0,0,1.21,19,0.0,0,0.0,0.0,0,1
535581,1,0,5.91,22,0.93,0,54.2,5.3,0,0
1290282,1,0,1.55,13,0.38,0,24.3,3.2,0,0
904181,1,0,3.42,21,0.5,0,28.3,3.6,0,0
990928,1,0,0.03,0,,0,23.0,0.7,0,1
595288,1,0,1.59,22,,0,8.4,2.2,0,1
1243576,1,0,1.8,13,0.13,0,103.8,6.3,0,0
448256,1,0,2.93,24,,2,7.5,0.7,0,1
1027165,0,0,1.09,23,,0,73.0,2.4,0,1
446490,1,1,6.27,23,,0,58.7,3.1,0,1
1146618,1,0,0.02,0,0.0,0,0.0,0.0,0,1
784562,1,1,3.45,17,,0,83.5,5.7,0,1
1146123,1,0,0.78,19,0.0,0,158.6,31.7,0,1
4897,0,0,6.05,14,,0,0.0,0.0,0,1
3531,0,0,5.47,0,,0,0.0,0.0,0,1
14887,0,0,6.29,0,0.0,0,4.4,0.3,7,1
679061,1,0,4.32,24,,0,31.6,1.7,0,1
1156118,1,1,2.17,120,1.75,0,338.0,26.0,0,0
177039,0,0,1.36,0,0.0,0,0.0,0.0,0,1
608240,1,0,3.05,26,0.0,0,12.7,0.4,0,1
220658,0,0,1.97,24,0.0,0,0.0,0.0,0,1
1609479,1,0,0.23,0,1.99,0,0.0,0.0,0,0
265266,0,0,0.64,0,1.58,0,0.0,0.0,2,1
1581510,1,0,0.35,15,1.63,0,16.6,1.0,0,0
690546,0,0,2.32,13,,2,32.5,5.3,0,1
212510,1,1,2.09,23,,1,0.0,0.0,0,1
642598,0,0,2.28,21,0.0,0,5.7,0.1,0,1
556028,1,1,5.83,12,0.05,0,106.0,3.4,0,0
1598411,1,0,0.27,11,0.89,0,16.1,0.6,0,0
694113,0,0,1.98,22,,0,5.2,0.3,0,1
1213835,1,0,1.94,14,0.03,0,4.4,0.5,0,0
113654,0,0,1.39,13,,0,0.0,0.0,0,1
1115917,1,0,2.39,27,1.74,0,98.5,5.0,0,0
922332,0,0,0.43,27,,0,33.3,2.4,0,1
1215836,1,0,0.32,14,0.0,0,45.6,2.4,0,1
1508321,1,1,0.69,15,1.53,0,176.3,14.4,0,0
1672153,1,1,0.03,3,1.94,0,39.0,1.4,0,0
328477,1,0,0.4,7,1.58,0,0.0,0.0,0,1
116816,1,0,2.73,0,,0,0.0,0.0,5,1
507640,0,0,2.15,20,,0,0.0,0.0,0,1
964903,1,0,3.1,12,0.84,1,11.5,0.8,0,0
1614359,1,1,0.21,14,1.76,1,70.0,3.5,0,0
165228,1,0,2.85,23,,1,24.8,3.1,0,1
1648984,0,0,0.1,35,1.87,0,343.5,29.6,0,0
1502551,1,0,0.72,14,0.5,0,46.9,2.9,0,0
1030326,1,0,1.98,13,,0,1.4,0.1,0,1
708615,1,1,1.22,0,,0,39.1,8.6,1,1
824475,1,0,0.31,11,0.0,2,25.8,0.7,0,1
48128,1,1,8.71,16,1.62,0,44.8,2.8,0,0
1543185,1,1,0.55,15,1.42,0,44.9,2.5,0,0
350642,1,1,6.56,28,1.14,1,239.6,17.5,0,0
1152360,1,0,0.36,16,0.0,0,80.6,7.8,0,1
615783,1,0,5.67,36,,0,51.2,3.0,0,1
1282126,1,0,1.6,13,0.33,0,138.6,4.2,0,0
1656348,0,0,0.47,12,,0,6.5,1.2,0,1
632256,1,0,0.15,12,0.0,0,0.0,0.0,0,1
1374134,1,1,1.1,22,0.0,0,52.8,4.5,0,1
1350760,1,1,0.69,19,0.0,0,74.8,3.8,0,1
1169,1,1,11.93,24,,0,,,0,0
217805,1,0,5.88,24,,0,10.3,0.6,0,1
912416,1,0,3.36,12,,0,7.2,0.6,6,0
1395591,1,0,1.08,33,0.9,1,206.5,4.9,0,0
1258403,1,1,1.73,11,0.18,0,159.2,47.6,0,0
1495723,1,1,0.49,19,0.0,0,31.2,5.2,0,1
12396,1,1,8.45,10,,1,0.7,0.3,1,1
1026084,1,0,1.62,13,0.0,0,7.7,0.7,0,1
1426378,0,0,0.98,163,,1,428.2,41.5,0,0
1284545,1,1,1.1,32,0.0,0,111.9,5.8,0,1
218346,0,0,0.88,20,0.0,0,0.0,0.0,0,1
89506,1,0,4.98,19,,0,29.1,1.3,0,1
341906,1,0,0.5,20,0.0,0,0.0,0.0,0,1
235872,0,0,3.89,18,,0,29.8,2.1,0,1
702887,1,0,4.82,21,0.32,0,13.5,3.7,0,0
612040,0,0,0.97,30,0.0,0,64.6,9.8,0,1
300259,0,0,4.03,5,,0,4.5,0.2,0,1
458537,1,0,1.27,22,0.0,0,0.0,0.0,0,1
440347,1,0,1.23,21,0.0,0,0.0,0.0,0,1
399346,1,1,6.38,18,1.86,0,55.0,2.5,0,0
1248790,1,0,0.74,13,0.0,1,49.3,3.5,0,1
1395913,1,1,1.47,13,0.51,0,95.4,22.4,0,1
42064,0,0,3.48,14,,2,0.0,0.0,0,1
1175802,1,0,2.1,9,1.83,0,36.0,2.3,0,0
631934,1,1,5.28,12,0.35,0,46.5,3.8,0,0
1443318,1,0,0.18,13,0.0,0,8.5,0.5,0,1
822398,1,1,3.99,18,1.95,0,32.8,1.3,0,0
1448020,1,1,0.92,15,1.06,0,71.6,4.0,0,0
1147902,1,1,2.21,12,0.5,0,31.7,4.3,0,0
1222528,1,1,1.63,32,0.0,1,218.8,49.3,0,1
1641254,1,0,0.12,19,1.85,0,66.2,3.0,0,0
389771,1,0,1.21,23,,1,0.0,0.0,0,1
985244,1,0,3.02,12,0.91,0,4.3,0.3,0,0
1592095,1,0,0.3,21,1.68,0,55.9,3.6,0,0
1314054,1,1,1.41,21,0.21,0,12.6,0.6,0,0
701706,1,0,2.28,15,0.0,0,7.7,0.2,0,1
528679,1,0,1.92,21,,0,11.4,0.8,0,1
720377,1,1,4.69,18,1.83,1,18.2,2.4,0,0
123316,0,0,1.86,14,,0,0.0,0.0,0,1
1315144,1,0,1.53,6,0.0,0,30.9,1.9,0,1
912929,1,1,3.36,15,1.34,0,15.0,2.7,0,0
1171230,1,0,2.11,14,1.83,0,60.9,2.3,0,0
1088276,1,0,2.56,12,0.83,0,87.4,5.5,0,0
439223,1,1,6.24,12,0.48,1,64.8,8.9,0,0
1034331,1,1,2.85,25,0.08,0,18.5,1.6,0,0
1192007,1,0,1.98,22,,0,114.2,9.2,0,1
1648509,1,1,0.71,16,1.26,0,16.7,1.4,0,1
53522,1,1,5.66,18,0.0,1,28.5,3.4,0,1
391387,0,0,2.46,0,,0,6.3,0.3,7,1
488313,1,0,2.07,24,,0,1.3,0.1,0,1
1502270,0,0,0.72,25,0.22,0,29.3,10.6,0,0
158122,1,0,1.34,0,,0,0.0,0.0,0,1
1436131,1,1,0.42,15,0.0,0,11.6,0.9,0,1
986925,1,0,1.1,32,,0,88.1,4.1,0,1
134103,1,0,1.53,23,0.45,0,0.0,0.0,0,1
409635,0,0,1.32,18,0.0,0,0.0,0.0,0,1
1334919,1,0,1.29,12,1.04,0,48.2,4.2,0,0
1638221,1,0,0.13,13,1.84,0,5.2,0.4,0,0
459085,1,0,6.93,22,,0,14.2,2.1,0,1
1341517,1,1,1.25,28,0.96,0,115.5,5.0,0,0
1128671,1,0,1.94,10,0.0,0,7.0,0.3,0,1
797849,1,0,0.96,19,0.0,0,60.2,6.4,0,1
1292904,1,0,0.82,13,0.0,0,14.3,0.5,0,1
184968,1,1,7.0,34,,0,105.0,7.3,0,1
356538,0,0,2.46,21,,0,9.0,0.5,0,1
1070255,1,1,2.66,10,1.33,0,24.6,4.0,0,0
534276,1,0,3.06,22,0.0,2,55.2,8.2,0,1
1362629,1,0,1.17,22,0.8,1,89.0,2.9,0,0
675541,0,0,1.81,24,0.0,0,12.2,0.7,0,1
1229087,1,0,0.57,13,0.0,0,31.8,1.9,0,1
464114,1,1,6.15,17,1.64,0,26.4,6.7,0,0
954662,1,0,2.02,13,0.0,0,18.9,1.3,0,1
1029259,1,1,3.59,15,0.33,0,43.4,2.0,0,1
85402,1,0,3.18,24,,0,0.0,0.0,0,1
881235,0,0,2.97,28,,2,40.0,4.4,0,1
45565,1,1,3.48,14,,0,0.0,0.0,0,1
1087646,1,0,2.56,24,,0,43.5,3.8,0,0
77243,1,0,3.69,13,0.0,0,17.9,0.8,3,1
875153,1,1,3.65,15,1.31,0,101.9,9.5,0,0
114140,1,1,2.65,21,,0,0.0,0.0,0,1
1628729,1,1,0.16,12,1.9,0,9.7,1.3,0,0
1105047,1,1,2.45,24,1.31,1,40.3,11.2,0,0
686524,1,1,4.94,12,0.25,0,90.8,5.6,0,0
1577924,1,0,0.83,11,1.14,0,50.0,9.0,0,1
1202242,1,1,1.99,12,0.51,0,50.2,1.5,0,0
862136,1,0,2.73,19,0.0,0,18.8,1.3,0,1
1481463,1,1,0.79,24,1.18,0,103.1,8.5,0,0
219014,0,0,5.64,24,,0,48.9,5.8,0,1
604465,1,0,3.88,50,,0,72.4,25.0,0,1
639126,1,0,3.58,19,,0,61.9,2.5,0,1
1318500,1,1,1.98,0,1.18,0,70.3,4.4,0,1
1150283,1,1,2.31,12,0.0,0,59.7,2.8,0,1
215549,1,1,7.11,12,0.11,0,69.9,3.1,0,0
229792,0,0,0.67,23,,2,0.0,0.0,0,1
627710,0,0,2.53,8,,0,0.0,0.0,0,1
563348,1,0,0.75,22,0.0,2,0.0,0.0,0,1
304078,1,0,3.36,0,,1,6.9,0.6,6,1
486295,0,0,1.15,21,,0,0.0,0.0,0,1
811393,1,0,3.13,22,0.0,1,150.5,12.2,0,1
58201,0,0,5.59,20,,0,5.3,0.7,0,1
95283,1,1,2.0,0,,0,0.0,0.0,6,1
177114,1,0,3.03,22,,2,4.1,0.6,0,1
